2016/12/22 23:00	1.12	0.89	0.17	
2016/12/23 02:00	0.98	0.36	-0.12	
2016/12/23 05:00	0.57	-0.48	-1.04	
2016/12/23 08:00	-1.88	-2.30	-2.84	
2016/12/23 11:00	-1.70	-2.19	-2.62	
2016/12/23 14:00	3.47	2.94	2.79	
2016/12/23 17:00	2.77	2.75	2.78	
2016/12/23 20:00	-0.59	-0.62	-1.11	
2016/12/23 23:00	-0.46	-0.77	-1.38	
2016/12/24 02:00	-0.77	-1.06	-1.29	
2016/12/24 05:00	-0.15	-0.49	-0.35	
2016/12/24 08:00	0.24	0.02	0.44	
2016/12/24 11:00	0.53	0.40	0.96	
2016/12/24 14:00	5.19	5.05	5.50	
2016/12/24 17:00	4.34	4.09	4.63	
2016/12/24 20:00	1.29	1.20	1.92	
2016/12/24 23:00	1.09	0.90	1.37	
2016/12/25 02:00	1.78	1.66	2.16	
2016/12/25 05:00	1.98	1.81	2.37	
2016/12/25 08:00	1.03	0.92	0.97	
2016/12/25 11:00	1.04	0.93	0.97	
2016/12/25 14:00	1.78	1.47	1.42	
2016/12/25 17:00	2.25	2.07	1.96	
2016/12/25 20:00	1.39	1.28	1.27	
2016/12/25 23:00	1.36	1.09	0.99	
2016/12/26 02:00	1.17	0.89	0.83	
2016/12/26 05:00	1.09	0.76	0.71	
2016/12/26 08:00	1.00	0.69	0.67	
2016/12/26 11:00	1.05	0.70	0.79	
2016/12/26 14:00	2.01	1.26	1.31	
2016/12/26 17:00	1.70	1.35	0.98	
2016/12/26 20:00	-0.17	-0.79	-1.52	
2016/12/26 23:00	-2.46	-2.87	-2.55	
2016/12/27 02:00	-3.95	-4.72	-4.27	
2016/12/27 05:00	-4.53	-5.43	-5.17	
2016/12/27 08:00	-4.52	-3.90	-5.15	
2016/12/27 11:00	-3.40	-2.97	-3.40	
2016/12/27 14:00	3.15	2.19	0.89	
2016/12/27 17:00	0.04	-0.34	-1.19	
2016/12/27 20:00	-3.71	-4.28	-4.46	
2016/12/27 23:00	-3.78	-4.24	-4.63	
2016/12/28 02:00	-4.30	-4.14	-5.03	
2016/12/28 05:00	-5.07	-4.85	-4.41	
2016/12/28 08:00	-5.09	-4.94	-4.78	
2016/12/28 11:00	-4.42	-4.58	-4.51	
2016/12/28 14:00	1.26	1.06	0.99	
2016/12/28 17:00	1.63	1.53	1.39	
2016/12/28 20:00	-2.43	-3.04	-2.71	
