2016/12/23 08:00	-0.87	-1.29	-1.87	
2016/12/23 11:00	3.97	3.48	3.37	
2016/12/23 14:00	6.29	6.03	6.47	
2016/12/23 17:00	2.85	2.77	2.98	
2016/12/23 20:00	-0.12	-0.52	-0.62	
2016/12/23 23:00	-0.57	-0.78	-1.37	
2016/12/24 05:00	0.94	0.38	0.34	
2016/12/24 08:00	0.85	0.74	1.26	
2016/12/24 11:00	4.88	4.75	4.95	
2016/12/24 14:00	6.18	5.97	5.88	
2016/12/24 17:00	3.55	3.54	3.56	
2016/12/24 20:00	2.33	2.33	2.86	
2016/12/24 23:00	2.07	2.24	2.70	
2016/12/25 02:00	1.61	1.68	2.04	
2016/12/25 05:00	1.54	1.35	1.39	
2016/12/25 08:00	1.00	0.95	0.99	
2016/12/25 11:00	1.67	1.50	1.57	
2016/12/25 14:00	2.96	2.65	2.21	
2016/12/25 17:00	2.51	2.44	2.36	
2016/12/25 20:00	2.09	2.18	2.40	
2016/12/25 23:00	1.31	1.25	1.10	
2016/12/26 02:00	1.61	1.49	1.28	
2016/12/26 05:00	1.76	1.64	1.39	
2016/12/26 08:00	2.02	1.87	1.75	
2016/12/26 14:00	4.87	4.47	4.29	
2016/12/26 20:00	2.47	2.07	1.91	
2016/12/27 02:00	-1.56	-1.28	-1.07	
2016/12/27 08:00	-1.87	-1.74	-1.85	
2016/12/27 14:00	4.11	3.74	3.42	
2016/12/27 20:00	-2.93	-3.33	-3.67	
2016/12/28 02:00	-3.73	-3.60	-4.19	
2016/12/28 08:00	-4.20	-4.11	-4.39	
2016/12/28 14:00	4.15	4.04	4.20	
2016/12/28 20:00	-1.46	-2.05	-2.77	
2016/12/29 02:00	-2.51	-3.00	-3.27	
2016/12/29 08:00	-2.32	-2.74	-3.22	
2016/12/29 14:00	2.95	2.60	2.57	
2016/12/29 20:00	-1.46	-1.83	-0.51	
2016/12/30 02:00	-3.20	-3.23	-3.23	
2016/12/30 08:00	-2.58	-2.77	-2.85	
2016/12/30 14:00	5.86	5.89	5.81	
2016/12/30 20:00	-0.37	-0.77	0.42	
2016/12/31 02:00	0.42	-0.11	0.45	
2016/12/31 08:00	-2.32	-3.00	-2.94	
2016/12/31 14:00	8.53	8.76	8.25	
2016/12/31 20:00	3.24	3.08	2.72	
2017/01/01 02:00	-0.13	0.30	-0.86	
2017/01/01 08:00	-1.56	-1.94	-3.79	
2017/01/01 14:00	8.16	8.01	7.85	
2017/01/01 20:00	0.08	0.75	0.77	
2017/01/02 02:00	-1.41	-0.97	-1.59	
2017/01/02 08:00	-0.79	-0.76	-0.74	
