2016/12/23 08:00	-1.47	-1.66	-2.10	
2016/12/23 11:00	3.82	3.75	3.84	
2016/12/23 14:00	6.41	6.42	6.81	
2016/12/23 17:00	2.78	2.72	2.89	
2016/12/23 20:00	-1.03	-1.08	-1.14	
2016/12/23 23:00	-1.08	-1.17	-1.90	
2016/12/24 02:00	-0.86	-1.07	-1.60	
2016/12/24 05:00	-0.68	-0.75	-0.82	
2016/12/24 08:00	-1.05	-1.19	-1.39	
2016/12/24 11:00	2.81	2.81	2.86	
2016/12/24 14:00	5.81	5.84	6.08	
2016/12/24 17:00	2.80	2.81	3.11	
2016/12/24 20:00	-0.62	-0.66	-0.46	
2016/12/24 23:00	-0.74	-0.87	-1.07	
2016/12/25 02:00	-0.48	-0.56	-0.83	
2016/12/25 05:00	0.04	0.03	0.16	
2016/12/25 08:00	0.05	0.04	0.18	
2016/12/25 11:00	1.43	1.36	1.38	
2016/12/25 14:00	3.91	3.87	3.97	
2016/12/25 17:00	3.47	3.47	3.79	
2016/12/25 20:00	1.11	1.09	1.26	
2016/12/25 23:00	1.62	1.68	2.06	
2016/12/26 02:00	0.80	0.84	1.23	
2016/12/26 05:00	-1.22	-1.08	-0.69	
2016/12/26 08:00	-0.53	-0.53	-0.42	
2016/12/26 11:00	3.41	3.21	2.72	
2016/12/26 14:00	7.47	7.36	6.94	
2016/12/26 17:00	5.79	5.56	5.16	
2016/12/26 20:00	0.71	0.97	1.37	
2016/12/26 23:00	-0.03	0.14	0.71	
2016/12/27 02:00	-2.25	-2.05	-1.56	
2016/12/27 05:00	-3.79	-3.59	-3.15	
2016/12/27 08:00	-4.78	-4.64	-4.24	
2016/12/27 11:00	0.97	0.98	1.17	
2016/12/27 14:00	2.06	2.10	2.38	
2016/12/27 17:00	-1.08	-0.95	-0.37	
2016/12/27 20:00	-2.55	-2.67	-2.85	
2016/12/27 23:00	-1.67	-1.60	-1.37	
2016/12/28 02:00	-1.86	-1.77	-1.61	
2016/12/28 05:00	-3.31	-3.21	-3.04	
2016/12/28 08:00	-3.24	-3.17	-2.99	
2016/12/28 14:00	6.00	5.99	5.88	
2016/12/28 20:00	-1.73	-1.73	-1.59	
2016/12/29 02:00	-3.19	-3.28	-3.31	
2016/12/29 08:00	-4.54	-4.53	-4.45	
2016/12/29 14:00	1.31	1.30	1.60	
2016/12/29 20:00	-3.21	-3.13	-3.19	
2016/12/30 02:00	-4.78	-4.91	-5.13	
2016/12/30 08:00	-4.62	-4.64	-4.79	
2016/12/30 20:00	-1.35	-1.28	-1.05	
2016/12/31 08:00	-4.52	-4.59	-4.68	
2016/12/31 20:00	1.51	1.60	1.67	
2017/01/01 08:00	-1.61	-1.79	-2.87	
2017/01/01 20:00	1.00	1.01	1.19	
2017/01/02 08:00	-2.19	-2.14	-1.70	
