2016/12/23 08:00	0.71	0.69	-0.24	
2016/12/23 14:00	5.63	5.63	5.65	
2016/12/23 20:00	1.52	1.66	1.44	
2016/12/24 02:00	0.35	0.44	-0.07	
2016/12/24 08:00	0.21	-0.02	0.20	
2016/12/24 14:00	5.57	5.59	4.82	
2016/12/24 20:00	2.41	2.38	2.14	
2016/12/25 02:00	1.92	1.98	1.82	
2016/12/25 08:00	1.62	1.48	1.76	
2016/12/25 20:00	2.03	2.00	1.67	
2016/12/26 08:00	1.18	1.10	1.25	
2016/12/26 20:00	1.23	0.88	0.89	
2016/12/27 08:00	-1.76	-1.35	-2.05	
2016/12/27 20:00	-0.41	-0.27	-0.23	
2016/12/28 08:00	-3.13	-2.90	-2.51	
2016/12/28 20:00	-0.33	-0.31	-0.20	
2016/12/29 08:00	-3.55	-3.51	-3.43	
2016/12/29 20:00	-0.19	0.02	0.14	
2016/12/30 08:00	-0.50	-0.38	-0.10	
